Date,vwretx,vwindx
20170831,0.006885,2078.273
20170901,0.002819,2084.132
20170905,-0.007779,2067.92
20170906,0.003207,2074.552
20170907,-0.000405,2073.711
20170908,-0.001329,2070.954
20170911,0.010436,2092.566
20170912,0.003592,2100.083
20170913,0.000668,2101.484
20170914,-0.000935,2099.52
20170915,0.001744,2103.181
20170918,0.001995,2107.376
20170919,0.001118,2109.732
20170920,0.00099,2111.82
20170921,-0.002615,2106.298
20170922,0.001121,2108.66
20170925,-0.001933,2104.585
20170926,0.000203,2105.012
20170927,0.005161,2115.875
20170928,0.001351,2118.733
20170929,0.003285,2125.693
20171002,0.004607,2135.487
20171003,0.002418,2140.651
20171004,0.000752,2142.261
20171005,0.004729,2152.39
20171006,-0.001176,2149.86
20171009,-0.002057,2145.437
20171010,0.0026,2151.015
20171011,0.001962,2155.235
20171012,-0.0017,2151.571
20171013,0.000743,2153.169
20171016,0.001071,2155.474
20171017,-0.000138,2155.176
20171018,0.000939,2157.199
20171019,-0.000169,2156.835
20171020,0.004254,2166.01
20171023,-0.004372,2156.542
20171024,0.001685,2160.175
20171025,-0.005527,2148.235
20171026,0.00157,2151.609
20171027,0.007732,2168.245
20171030,-0.003542,2160.566
20171031,0.001951,2164.781
20171101,0.000679,2166.251
20171102,0.00014,2166.555
20171103,0.002935,2172.913
20171106,0.001919,2177.082
20171107,-0.001802,2173.159
20171108,0.001316,2176.019
20171109,-0.003785,2167.783
20171110,-0.000462,2166.781
20171113,0.000189,2167.19
20171114,-0.002779,2161.167
20171115,-0.005094,2150.159
20171116,0.009147,2169.827
20171117,-0.001043,2167.563
20171120,0.001776,2171.414
20171121,0.006574,2185.689
20171122,-0.000199,2185.254
20171124,0.002158,2189.969
20171127,-0.001564,2186.544
20171128,0.008866,2205.929
20171129,-0.0008,2204.165
20171130,0.007184,2220
20171201,-0.001119,2217.515
20171204,-0.001823,2213.472
20171205,-0.004263,2204.036
20171206,-0.001346,2201.07
20171207,0.003965,2209.797
20171208,0.004987,2220.817
20171211,0.002838,2227.118
20171212,0.000773,2228.84
20171213,0.000386,2229.7
20171214,-0.004566,2219.52
20171215,0.008076,2237.444
20171218,0.006689,2252.411
20171219,-0.003419,2244.71
20171220,-0.000227,2244.201
20171221,0.002474,2249.753
20171222,-0.000293,2249.093
20171226,-0.000256,2248.517
20171227,0.000762,2250.23
20171228,0.002228,2255.244
20171229,-0.005061,2243.831
20180102,0.008565,2263.05
20180103,0.005948,2276.511
20180104,0.003854,2285.284
20180105,0.005895,2298.757
20180108,0.001836,2302.977
20180109,0.000727,2304.652
20180110,-0.001461,2301.286
20180111,0.008312,2320.414
20180112,0.006092,2334.55
20180116,-0.004516,2324.007
20180117,0.00867,2344.157
20180118,-0.002039,2339.376
20180119,0.005432,2352.084
20180122,0.007709,2370.216
20180123,0.002572,2376.313
20180124,-0.001074,2373.761
20180125,0.000123,2374.053
20180126,0.010096,2398.021
20180129,-0.006892,2381.494
20180130,-0.010379,2356.778
20180131,0.000025,2356.837
20180201,-0.000369,2355.968
20180202,-0.021092,2306.276
20180205,-0.038488,2217.513
20180206,0.015347,2251.544
20180207,-0.004001,2242.536
20180208,-0.035351,2163.26
20180209,0.012204,2189.66
20180212,0.013339,2218.867
20180213,0.002915,2225.335
20180214,0.014191,2256.914
20180215,0.010998,2281.735
20180216,0.000207,2282.207
20180220,-0.006301,2267.828
20180221,-0.004461,2257.71
20180222,0.000054,2257.832
20180223,0.014767,2291.173
20180226,0.010057,2314.215
20180227,-0.012658,2284.923
20180228,-0.01127,2259.171
20180301,-0.011105,2234.082
20180302,0.005835,2247.118
20180305,0.010317,2270.301
20180306,0.004075,2279.553
20180307,0.000404,2280.473
20180308,0.003485,2288.419
20180309,0.015951,2324.922
20180312,-0.000195,2324.468
20180313,-0.006308,2309.806
20180314,-0.005009,2298.236
20180315,-0.002299,2292.953
20180316,0.002492,2298.667
20180319,-0.01319,2268.348
20180320,0.001319,2271.34
20180321,0.000217,2271.832
20180322,-0.024232,2216.781
20180323,-0.019636,2173.252
20180326,0.024532,2226.565
20180327,-0.016933,2188.864
20180328,-0.003058,2182.169
20180329,0.013564,2211.769
20180402,-0.021767,2163.626
20180403,0.011661,2188.856
20180404,0.010572,2211.996
20180405,0.007468,2228.514
20180406,-0.020381,2183.094
20180409,0.002588,2188.743
20180410,0.016655,2225.197
20180411,-0.003973,2216.356
20180412,0.007043,2231.966
20180413,-0.003177,2224.875
20180416,0.008174,2243.061
20180417,0.010544,2266.713
20180418,0.001573,2270.277
20180419,-0.005536,2257.709
20180420,-0.007539,2240.688
20180423,-0.000387,2239.82
20180424,-0.01172,2213.569
20180425,0.000872,2215.498
20180426,0.009167,2235.809
20180427,0.000536,2237.007
20180430,-0.007413,2220.425
20180501,0.002343,2225.626
20180502,-0.00572,2212.896
20180503,-0.002488,2207.392
20180504,0.012385,2234.73
20180507,0.004181,2244.073
20180508,0.000361,2244.884
20180509,0.008746,2264.518
20180510,0.008451,2283.655
20180511,0.001292,2286.605
20180514,0.000714,2288.237
20180515,-0.005701,2275.192
20180516,0.004628,2285.721
20180517,0.000153,2286.071
20180518,-0.002343,2280.713
20180521,0.007037,2296.763
20180522,-0.003594,2288.509
20180523,0.002435,2294.083
20180524,-0.001905,2289.713
20180525,-0.002303,2284.439
20180529,-0.010013,2261.566
20180530,0.013107,2291.209
20180531,-0.006779,2275.677
20180601,0.009732,2297.823
20180604,0.004534,2308.241
20180605,0.001505,2311.715
20180606,0.008031,2330.28
20180607,-0.001224,2327.428
20180608,0.003007,2334.428
20180611,0.001504,2337.938
20180612,0.002049,2342.729
20180613,-0.00367,2334.13
20180614,0.002436,2339.815
20180615,-0.001622,2336.02
20180618,-0.000646,2334.511
20180619,-0.004156,2324.809
20180620,0.00277,2331.248
20180621,-0.007022,2314.879
20180622,0.002156,2319.869
20180625,-0.01466,2285.86
20180626,0.003024,2292.771
20180627,-0.009859,2270.166
20180628,0.005496,2282.643
20180629,0.00142,2285.884
20180702,0.002382,2291.328
20180703,-0.003124,2284.169
20180705,0.008456,2303.485
20180706,0.008454,2322.958
20180709,0.008215,2342.041
20180710,0.002361,2347.57
20180711,-0.007304,2330.423
20180712,0.008279,2349.715
20180713,0.000721,2351.408
20180716,-0.001864,2347.025
20180717,0.003939,2356.271
20180718,0.002554,2362.289
20180719,-0.002585,2356.182
20180720,-0.001166,2353.434
20180723,0.001103,2356.029
20180724,0.001895,2360.495
20180725,0.008293,2380.07
20180726,-0.001583,2376.302
20180727,-0.007891,2357.551
20180730,-0.005879,2343.689
20180731,0.005566,2356.735
20180801,-0.001213,2353.875
20180802,0.005668,2367.217
20180803,0.003109,2374.577
20180806,0.003954,2383.965
20180807,0.002161,2389.117
20180808,-0.000248,2388.526
20180809,-0.000459,2387.428
20180810,-0.00647,2371.981
20180813,-0.004676,2360.891
20180814,0.006592,2376.454
20180815,-0.009156,2354.696
20180816,0.007874,2373.238
20180817,0.003745,2382.125
20180820,0.002771,2388.725
20180821,0.003023,2395.945
20180822,0.000675,2397.563
20180823,-0.00239,2391.832
20180824,0.006226,2406.725
20180827,0.007094,2423.799
20180828,-0.000359,2422.929
20180829,0.005196,2435.519
20180830,-0.004512,2424.53
20180831,0.000197,2425.008
20180904,-0.002165,2419.757
20180905,-0.003547,2411.174
20180906,-0.004335,2400.721
20180907,-0.002363,2395.047
20180910,0.00234,2400.652
20180911,0.003287,2408.543
20180912,0.000767,2410.391
20180913,0.004037,2420.122
20180914,0.000784,2422.021
20180917,-0.006146,2407.135
20180918,0.005482,2420.332
20180919,0.00048,2421.493
20180920,0.007844,2440.487
20180921,-0.001102,2437.798
20180924,-0.003674,2428.841
20180925,-0.000626,2427.32
20180926,-0.004128,2417.301
20180927,0.002233,2422.698
20180928,0.00006,2422.843
20181001,0.00185,2427.325
20181002,-0.002281,2421.789
20181003,0.001737,2425.996
20181004,-0.009499,2402.952
20181005,-0.006165,2388.139
20181008,-0.001397,2384.803
20181009,-0.002011,2380.008
20181010,-0.031902,2304.081
20181011,-0.019085,2260.108
20181012,0.01246,2288.269
20181015,-0.003798,2279.579
20181016,0.021735,2329.126
20181017,-0.001333,2326.022
20181018,-0.014841,2291.502
20181019,-0.001944,2287.049
20181022,-0.003994,2277.914
20181023,-0.006021,2264.198
20181024,-0.031149,2193.671
20181025,0.017759,2232.628
20181026,-0.015874,2197.188
20181029,-0.007197,2181.374
20181030,0.015631,2215.47
20181031,0.010729,2239.24
20181101,0.012943,2268.223
20181102,-0.005106,2256.642
20181105,0.004448,2266.68
20181106,0.005748,2279.709
20181107,0.019545,2324.265
20181108,-0.003222,2316.776
20181109,-0.009925,2293.781
20181112,-0.01918,2249.786
20181113,-0.001299,2246.863
20181114,-0.007053,2231.017
20181115,0.010672,2254.827
20181116,0.001961,2259.25
20181119,-0.016972,2220.906
20181120,-0.018212,2180.458
20181121,0.00609,2193.738
20181123,-0.005651,2181.34
20181126,0.014763,2213.544
20181127,0.000455,2214.551
20181128,0.022597,2264.593
20181129,-0.001955,2260.166
20181130,0.006899,2275.759
20181203,0.011441,2301.796
20181204,-0.032314,2227.417
20181206,-0.002083,2222.777
20181207,-0.021597,2174.771
20181210,-0.000127,2174.495
20181211,-0.000849,2172.648
20181212,0.006284,2186.301
20181213,-0.002385,2181.086
20181214,-0.017494,2142.93
20181217,-0.021423,2097.022
20181218,-0.000308,2096.377
20181219,-0.015072,2064.78
20181220,-0.015858,2032.036
20181221,-0.021026,1989.31
20181224,-0.024781,1940.013
20181226,0.047928,2032.995
20181227,0.006839,2046.898
20181228,-0.000214,2046.46
20181231,0.008272,2063.388
20190102,0.001902,2067.313
20190103,-0.021766,2022.317
20190104,0.033959,2090.991
20190107,0.009411,2110.671
20190108,0.010404,2132.63
20190109,0.005894,2145.2
20190110,0.004527,2154.912
20190111,-0.0001,2154.695
20190114,-0.005592,2142.647
20190115,0.01,2164.074
20190116,0.003128,2170.844
20190117,0.007125,2186.312
20190118,0.012196,2212.978
20190122,-0.014379,2181.156
20190123,0.001205,2183.785
20190124,0.002766,2189.825
20190125,0.009573,2210.788
20190128,-0.006602,2196.192
20190129,-0.001059,2193.866
20190130,0.014392,2225.441
20190131,0.008444,2244.232
20190201,0.001412,2247.401
20190204,0.006775,2262.628
20190205,0.004366,2272.506
20190206,-0.002583,2266.635
20190207,-0.009063,2246.092
20190208,0.000422,2247.039
20190211,0.001286,2249.93
20190212,0.012493,2278.038
20190213,0.002821,2284.463
20190214,-0.00188,2280.168
20190215,0.010882,2304.981
20190219,0.002235,2310.132
20190220,0.001931,2314.592
20190221,-0.003615,2306.226
20190222,0.006344,2320.857
20190225,0.001228,2323.706
20190226,-0.001534,2320.142
20190227,0.000488,2321.276
20190228,-0.003061,2314.171
20190301,0.006141,2328.383
20190304,-0.004357,2318.239
20190305,-0.001448,2314.882
20190306,-0.007903,2296.588
20190307,-0.007675,2278.963
20190308,-0.00204,2274.313
20190311,0.014519,2307.333
20190312,0.002703,2313.57
20190313,0.006449,2328.489
20190314,-0.001293,2325.478
20190315,0.004456,2335.841
20190318,0.004459,2346.256
20190319,-0.000734,2344.534
20190320,-0.003282,2336.84
20190321,0.010452,2361.263
20190322,-0.020578,2312.674
20190325,-0.000473,2311.581
20190326,0.007844,2329.712
20190327,-0.004769,2318.603
20190328,0.003904,2327.656
20190329,0.00605,2341.738
20190401,0.011316,2368.238
20190402,-0.000168,2367.84
20190403,0.002526,2373.821
20190404,0.001731,2377.93
20190405,0.005142,2390.158
20190408,0.00108,2392.74
20190409,-0.006626,2376.884
20190410,0.004727,2388.119
20190411,-0.000016,2388.081
20190412,0.006438,2403.456
20190415,-0.00102,2401.005
20190416,0.000711,2402.711
20190417,-0.003175,2395.083
20190418,0.001069,2397.642
20190422,0.000655,2399.213
20190423,0.008991,2420.784
20190424,-0.002085,2415.736
20190425,-0.001413,2412.322
20190426,0.005375,2425.288
20190429,0.001419,2428.73
20190430,0.000277,2429.404
20190501,-0.007639,2410.845
20190502,-0.001809,2406.485
20190503,0.010906,2432.73
20190506,-0.003911,2423.215
20190507,-0.016309,2383.694
20190508,-0.001658,2379.74
20190509,-0.002977,2372.655
20190510,0.003742,2381.534
20190513,-0.024814,2322.439
20190514,0.00888,2343.063
20190515,0.005727,2356.481
20190516,0.008482,2376.468
20190517,-0.006851,2360.188
20190520,-0.006669,2344.448
20190521,0.008964,2365.464
20190522,-0.003847,2356.365
20190523,-0.012994,2325.747
20190524,0.002597,2331.787
20190528,-0.007584,2314.103
20190529,-0.007115,2297.638
20190530,0.001175,2300.337
20190531,-0.01223,2272.203
20190603,-0.002541,2266.429
20190604,0.021296,2314.694
20190605,0.006594,2329.956
20190606,0.004999,2341.605
20190607,0.009741,2364.414
20190610,0.004906,2376.013
20190611,-0.000778,2374.165
20190612,-0.001877,2369.709
20190613,0.004626,2380.672
20190614,-0.002763,2374.093
20190617,0.001593,2377.875
20190618,0.009912,2401.444
20190619,0.00372,2410.378
20190620,0.008689,2431.322
20190621,-0.002521,2425.192
20190624,-0.00303,2417.844
20190625,-0.009112,2395.812
20190626,-0.001067,2393.256
20190627,0.005642,2406.759
20190628,0.006725,2422.944
20190701,0.006729,2439.249
20190702,0.001998,2444.122
20190703,0.007641,2462.797
20190705,-0.001105,2460.077
20190708,-0.005421,2446.74
20190709,0.001654,2450.787
20190710,0.004043,2460.696
20190711,0.001367,2464.059
20190712,0.004646,2475.508
20190715,-0.000173,2475.08
20190716,-0.003004,2467.645
20190717,-0.005766,2453.416
20190718,0.003223,2461.324
20190719,-0.005721,2447.243
20190722,0.002347,2452.988
20190723,0.006319,2468.488
20190724,0.006024,2483.358
20190725,-0.00642,2467.415
20190726,0.007468,2485.841
20190729,-0.002786,2478.917
20190730,-0.001425,2475.385
20190731,-0.010114,2450.348
20190801,-0.009477,2427.126
20190802,-0.007992,2407.728
20190805,-0.028902,2338.139
20190806,0.011965,2366.115
20190807,0.001181,2368.91
20190808,0.018575,2412.912
20190809,-0.007368,2395.133
20190812,-0.012381,2365.479
20190813,0.013537,2397.501
20190814,-0.028486,2329.206
20190815,0.001512,2332.727
20190816,0.015004,2367.727
20190819,0.010871,2393.467
20190820,-0.007029,2376.644
20190821,0.008006,2395.672
20190822,-0.001001,2393.274
20190823,-0.024794,2333.936
20190826,0.010077,2357.456
20190827,-0.003974,2348.088
20190828,0.00639,2363.093
20190829,0.012617,2392.907
20190830,0.000505,2394.116
20190903,-0.007551,2376.038
20190904,0.010705,2401.473
20190905,0.012531,2431.565
20190906,0.00021,2432.075
20190909,0.000467,2433.211
20190910,0.001231,2436.206
20190911,0.008161,2456.087
20190912,0.00223,2461.565
20190913,-0.000643,2459.982
20190916,-0.001315,2456.746
20190917,0.002174,2462.087
20190918,-0.000694,2460.379
20190919,-0.000193,2459.903
20190920,-0.004297,2449.333
20190923,-0.000168,2448.922
20190924,-0.009493,2425.674
20190925,0.005903,2439.993
20190926,-0.003273,2432.006
20190927,-0.005961,2417.509
20190930,0.004506,2428.402
20191001,-0.012809,2397.295
20191002,-0.016452,2357.855
20191003,0.007524,2375.596
20191004,0.012892,2406.223
20191007,-0.003913,2396.807
20191008,-0.015415,2359.861
20191009,0.008253,2379.337
20191010,0.005662,2392.808
20191011,0.011452,2420.211
20191014,-0.001638,2416.246
20191015,0.009294,2438.703
20191016,-0.002075,2433.643
20191017,0.003661,2442.551
20191018,-0.003848,2433.153
20191021,0.00676,2449.6
20191022,-0.003467,2441.107
20191023,0.002299,2446.719
20191024,0.002395,2452.58
20191025,0.004125,2462.697
20191028,0.005372,2475.927
20191029,-0.00061,2474.416
20191030,0.002694,2481.083
20191031,-0.003658,2472.007
20191101,0.01019,2497.197
